"Data Source","World Development Indicators",

"Last Updated Date","2020-10-13",

"Country Name","Country Code","Indicator Name","Indicator Code","1960","1961","1962","1963","1964","1965","1966","1967","1968","1969","1970","1971","1972","1973","1974","1975","1976","1977","1978","1979","1980","1981","1982","1983","1984","1985","1986","1987","1988","1989","1990","1991","1992","1993","1994","1995","1996","1997","1998","1999","2000","2001","2002","2003","2004","2005","2006","2007","2008","2009","2010","2011","2012","2013","2014","2015","2016","2017","2018","2019","2020",
"Mauritania","MRT","Exports of goods and services (current US$)","NE.EXP.GNFS.CD","","18098365.3937816","18926393.5700094","33594349.0613698","77479927.8300031","85405353.5949844","90846106.3234293","93211758.3927172","93804950.5784377","90845237.0057347","100097730.358244","106987258.6705","149725281.843454","183111367.214479","234683786.835569","214329107.673047","233122857.157176","207623847.742972","212820785.485673","250406342.393319","305883060.593504","394925124.609974","352133811.871451","422438396.004446","388242564.148477","479510830.52886","528194860.120861","523245435.567286","563821634.279927","573030753.888269","545201152.396246","587632666.957916","484194663.725051","468505380.527457","674865005.057657","867785386.227729","834996042.908572","691883716.488973","497094892.718436","448206969.462661","454082460.772976","445892461.340458","440241536.915938","392277306.771091","549736448.161367","785480557.228916","1698200654.13729","1753868179.35002","2137750660.85501","1759936231.98371","2574614054.67317","3394684253.58746","3247124765.69348","3290004094.02625","2464897183.91279","2085732182.01754","2043105144.86152","2642322913.64012","2768154029.85075","3177550925.57262","",
"Mauritius","MUS","Exports of goods and services (current US$)","NE.EXP.GNFS.CD","","","","","","","","","","","","","","","","","357404774.377011","401979628.592617","438888257.91378","516795865.633075","579102846.062751","510938286.80132","508530696.711888","508533939.28004","506438265.834801","576007770.762506","885091783.995723","1214377785.7154","1381560832.58296","1400870831.09287","1723618259.49474","1779993994.49282","1912138891.74463","1900668631.00635","2018273535.11058","2369969458.71174","2811718232.01342","2573644294.37772","2738791382.37881","2771402933.39898","2849014842.13093","3136669950.87421","2982651358.38729","3257692238.76853","3508045893.41237","3829950976.73599","4107909335.46949","4553278596.90806","5102134060.61969","4352373919.73667","5125648055.50863","6040723193.7574","6276838602.32945","5872859218.14641","6253984115.78755","5596191312.9302","5412907019.60222","5628831775.97197","5782657126.6915","5555160894.75242","",
"Malawi","MWI","Exports of goods and services (current US$)","NE.EXP.GNFS.CD","35979280.4143917","35979280.4143917","39199216.0156797","41719165.6166877","37939241.2151757","44659106.8178636","55998880.0223995","64899199.1162662","58442337.6935077","62402496.099844","70442817.7127085","85690215.4290528","94560878.243513","122787745.636519","153708987.161198","178629312.34082","204052573.932092","241887252.187396","220101931.966339","245440078.344963","307474448.959488","317658885.289847","265466603.505448","253830439.223698","342719683.033819","273689721.365831","271183708.559454","301127359.985512","321828758.833405","298641058.162711","447286489.061527","512800021.403346","417599977.79813","334000000","350201455.97729","424386751.899082","520663213.247542","568774017.586748","573669301.348129","497653765.982204","446401353.289511","480470201.79425","554447969.766559","647237088.539395","655182957.623617","662493075.447225","705004282.663118","1033381694.9884","1205568892.42806","1239999506.2582","1585900946.72818","1663004622.54537","1579668895.972","1968020399.15227","2038207955.92708","1858207010.407","1791105911.51872","1838219294.85226","2136259144.58255","2377292851.56499","",
"Malaysia","MYS","Exports of goods and services (current US$)","NE.EXP.GNFS.CD","1016921468.70508","921860708.218999","921534038.938978","1147589180.71345","1178949431.59545","1327257284.72494","1336404024.56553","1306350450.80361","1439631517.05214","1730367176.27074","1760420750.03267","1717393441.0117","1816215065.9668","3178897392.8703","4587678118.89826","4235509660.22652","5726314132.82971","6588388250.11173","8024611398.96373","11882653993.7854","14091598144.1499","13087105594.3752","13636207930.119","15636927583.6816","18420805598.225","17131292790.9787","15613620515.9991","20240514367.3599","23425996639.6823","27728883638.5115","32783097341.8611","38245926680.2444","44957788510.6216","52793597762.3247","66398033836.3054","83462121212.1212","92359488035.6149","93294414081.9079","83529351814.1052","96016052631.5789","112369210526.316","102435789473.684","109221052631.579","117854210526.316","143927631578.947","162048533178.421","182515947876.343","205486385850.593","229658852449.188","184897432259.895","221686690881.997","254020261437.908","249353146853.147","244491415151.227","249467750313.178","209286903085.392","201164573439.722","223415961305.925","246551510495.403","238298904514.07","",
"North America","NAC","Exports of goods and services (current US$)","NE.EXP.GNFS.CD","","","","","","","","","","","79081994135.7229","83990748080.3657","95042896663.1407","125337168187.446","165493581449.992","177250251321.36","194723100420.781","207834977724.428","241025587332.037","294745405729.949","356843457995.566","386833228428.622","362973724691.733","362701456484.319","402585615316.701","404636503373.888","423861811335.679","477224400981.998","578098654143.883","647238733917.176","702293813389.056","745119331818.711","789855942512.199","824676420286.302","912297782354.342","1032960752594.87","1103041017412.1","1205214813282.64","1208414152814.26","1278515298008.31","1427462949022.81","1337129569522.78","1305229313407.59","1368195260773.35","1563005992122.35","1739970269472.94","1942317574015.37","2166582330792.69","2374448386891.5","1976681142011.55","2320698448062.58","2655651478691.21","2748931977866.14","2836379047017.37","2946844051244.86","2765016690571.14","2704578355824.07","2877656954409.87","3063648975718.78","3056638913228.38","",
"Namibia","NAM","Exports of goods and services (current US$)","NE.EXP.GNFS.CD","","","","","","","","","","","","","","","","","","","","","1704868258.85978","1268703623.51869","1109316080.30945","1034886275.91778","885207076.526808","830106474.626464","1022556849.01532","1068842681.72888","1154154387.50825","1264259427.30774","1215312990.37607","1318542968.89146","1475212307.15288","1515190898.79732","1617131688.63355","1777941551.10143","1811286279.16172","1771921788.19444","1602298916.48427","1602751272.60823","1597772846.47973","1460496759.28077","1546281764.96817","2139539096.06462","2630324999.61299","2937171229.53784","3627795200.47257","4412593266.52851","4612895499.44318","4646398527.20771","5381379916.23808","5619521917.80822","5661745893.23635","4511001261.52552","4850431987.75235","4007997810.88194","3751511673.28402","4335454175.12213","4889876725.68177","4428455787.49204","",
"New Caledonia","NCL","Exports of goods and services (current US$)","NE.EXP.GNFS.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","467609336.522358","448725806.670534","400862303.641382","402533466.885755","413150781.434488","564723523.760659","553535409.93918","542832906.122711","378750570.219114","399928527.954538","","","","","","","","","","","","","","","","","","","","","",
"Niger","NER","Exports of goods and services (current US$)","NE.EXP.GNFS.CD","31918254.3018471","39451761.2118726","49364155.6662704","54590784.5352393","54007613.440467","63869431.6392374","87454937.837433","56105891.0760083","51153495.631647","58566567.0105393","70011517.236963","85780070.9262356","105576530.903758","146829456.07055","125912784.42008","201836608.528931","237000509.310506","253675819.776726","399775992.118974","602012196.222669","616701167.552381","524397105.230715","423104763.968311","375494087.638362","334702527.733297","297998010.074277","380827489.511441","464530456.523432","417302521.888667","361801928.037609","529264157.540747","394885768.479963","398954557.715804","240936150.642582","254680841.138413","334744136.212798","367972078.71569","310060798.116194","369279320.78519","321056178.253306","320662359.12628","329206446.86466","330046103.506487","449528579.045813","535224560.691506","631446716.872546","659142332.203268","747917443.89555","957983302.11813","1096776844.22441","1271701625.04422","1341103064.77131","1518741429.05748","1736106080.10169","1732628475.3594","1319664389.59697","1230046603.42368","1429179508.1606","1450912402.29598","1517172383.73562","",
"Nigeria","NGA","Exports of goods and services (current US$)","NE.EXP.GNFS.CD","387783144.337113","410318073.638527","405957160.856783","453486910.261795","510977880.442391","639927201.455971","663026739.465211","576368472.630547","516309673.806524","755704885.902282","1054738905.2219","994778761.061947","1346273637.37486","2413613861.38614","6256020278.83397","5094309927.36077","6613959390.86295","8962875536.48068","7142147922.99899","11728083700.4405","18859387228.6079","14128557783.5458","9556562612.72624","5372793302.44897","4666830479.35117","5233610302.18123","2876808721.57447","6767637248.13675","5545310670.56055","11111113802.8063","11333885339.3965","11909681270.2905","11458714120.6757","5568907167.77042","4584122396.71002","10643648146.6742","11760052946.25","15602035798.6197","9907407840.90909","12666750049.0047","25017710170.2798","20914287341.7824","22167396759.1157","28065394964.8049","27623348089.3685","37047965134.0742","69688762821.6339","58532798127.4656","86517259524.5727","54378278592.5211","93240368002.2356","129735238566.348","144917468548.452","92950933817.8082","104803495811.485","52753773408.1687","37301037342.7958","49491550098.5807","61702476445.5444","","",
"Nicaragua","NIC","Exports of goods and services (current US$)","NE.EXP.GNFS.CD","52948278.3333333","56287344.7142857","70120699.3333333","84431029.5238095","98741388.047619","166000000.071429","164499996","173899999.714286","185699995.071429","182400005.214286","207599997.5","217385717.785714","310842863.142857","308499996.142857","442200005.071429","446000014.071429","609699998.571429","718799999.785714","737099988.142857","642073656.368421","530452602.789474","547049999.25","393904343.913044","532216678.083333","510641377.551724","396297671.069767","368687427.596026","453314154.488571","473059699.582449","329660032.297147","251842580.645161","324886597.938144","309280000","358807189.542484","507617767.857143","666412217.795485","725843473.621814","852511351.488659","896202984.284783","899778094.834886","1026990189.1253","1013628825.18336","984614526.315789","1102014234.63983","1336449667.29441","1541276323.25961","2114713699.51112","2454454291.67683","2928933145.4323","2820029990.9044","3544323949.72935","4400092756.5186","4999469140.04935","4965861472.00155","5347183432.27178","5113329517.77171","5165892177.07278","5698930814.05216","5506541333.36714","5647807932.56385","",
"Netherlands","NLD","Exports of goods and services (current US$)","NE.EXP.GNFS.CD","","","","","","","","","","13972084310.0845","16465200401.7776","19350190664.1604","23722776984.345","32626108150.7173","43954645626.6907","47607896653.8864","53008236872.8121","58357365628.0866","68367970564.2697","85992004284.3019","98396865218.3551","90098907798.2867","87011672691.2602","83768991815.3038","84042709615.3846","86170340299.8938","102009544522.396","121177275892.08","135505378972.015","142167905538.813","173218738230.667","180482201909.477","193735316290.727","186010106905.553","207519415667.756","258811419160.033","258529411764.706","251587982832.618","259915574316.818","267714681440.443","274990786806.707","272951230425.056","283668360624.882","343132054176.072","411877328035.759","449640591966.173","500000000000","582859293731.18","661642009667.497","540265351486.524","590926406201.583","682612655619.523","667010494571.217","700490696675.84","717934102510.784","632559564385.401","623180430253.077","695378637220.001","770791294231.372","750199050627.45","",
"Norway","NOR","Exports of goods and services (current US$)","NE.EXP.GNFS.CD","","","","","","","","","","","4674151955.08827","5070933544.97654","6067059287.81761","8429532762.14923","10819538964.2038","11869559394.6699","12928617245.487","14231238846.6235","16740362054.8233","20856025749.8865","27550615484.289","27207770711.7345","25657576696.6223","25431719752.2066","26225816332.782","27462313311.3107","26430822075.2701","29929499072.3562","33078717201.1662","38304004634.6586","47221272584.9482","47777692082.2471","48588784294.7944","44804978785.1877","47467411017.9098","56528602096.2243","65313808180.0986","65441796024.5426","56898781990.961","62649374294.7995","78315344588.6069","78221915766.7627","78939226934.5425","90697014208.6382","108690214811.298","134063639891.347","154283286295.667","173599638330.177","212250000000","151524418364.264","170473128360.678","205661331278.117","207279587451.654","204907744680.851","194361756149.167","145839991732.975","130783275497.163","144748458593.593","166900830003.074","149032613636.364","",
